商品名称,商品分类,商品品牌,cluster_kmeans,cluster_dbscan,cluster_hdbscan,tsne_x,tsne_y
syna珍珠泡泡缎 桑蚕丝舒适短袖T恤,服饰内衣-女装-汉服,syna,2,-1,-1,50.06379,76.21934
syna泡泡袖松弛感v领连衣裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】高定绵羊毛百褶短裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】高端设计黑色短裤,服饰内衣-女装-汉服,,2,-1,3,0.46319297,60.11391
【希娜Syna】软糯舒适撞色圆领T恤,服饰内衣-女装-T恤,,2,-1,-1,52.599438,76.95344
syna希娜 浮生若梦 高定醋酸套装,服饰内衣-女装-套装/学生校服/工作制服-时尚套装,syna,0,-1,-1,72.2945,35.701855
【顺丰包邮】加拿大冰川泥面膜深层清洁海藻补水保湿面膜便携,美妆-美容护肤-面部护肤-贴片面膜,ICEGROUND,1,2,2,-43.788376,2.5739825
[希娜Syna]高定黑金撞色连帽鹅绒服,服饰内衣-女装-羽绒服,syna,2,1,3,13.788863,19.29474
【希娜Syna】桃夭 舒适感半裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna梦绕 极简V领法式宽松灯笼袖上衣,服饰内衣-女装-汉服,syna,2,-1,3,11.519895,78.756966
syna希娜 柔蓝 舒肤条纹针织马甲,服饰内衣-女装-汉服,syna,2,1,3,-9.232795,50.04753
【希娜Syna】洛川 牡丹提花盘扣新中式桑蚕丝马甲,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
[希娜Syna]经典廓形羊毛枪驳领双排扣大衣,服饰内衣-女装-毛呢外套,,2,1,3,-24.663942,74.89069
syna气质花边半身裙,服饰内衣-女装-汉服,,2,1,3,37.19046,59.905247
syna海青  设计款莱赛尔排扣T恤,服饰内衣-女装-汉服,syna,2,-1,-1,30.966066,94.7473
ULUKA577防晒美白抗皱霜SPF50+/PA++++纯物理防晒+隔离（敏肌可用）,美妆-美容护肤-防晒-防晒霜,uluka,1,2,2,-57.46813,3.3835447
syna奶油黑巧 修身设计蝴蝶肩带醋纤吊带,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna【希娜Syna】茉莉白茶 重工编织立体格纹外套,服饰内衣-女装-短外套,syna,2,-1,3,-19.951195,63.38561
【希娜Syna】气质百搭纯色T恤,服饰内衣-女装-T恤,,2,-1,-1,50.045338,88.516495
【希娜Syna】灰雾 舒适感短袖套装,服饰内衣-女装-汉服,,2,-1,-1,18.289846,55.0029
syna灰白淡盐系 条纹印花宽松慵懒圆领上衣,服饰内衣-女装-汉服,syna,2,1,3,10.1314945,81.82746
【希娜Syna】圆领褶皱泡泡短袖小衫,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
[希娜Syna]高定小香撞色全羊绒针织衫,服饰内衣-女装-毛针织衫,,2,-1,3,50.163944,34.569393
syna气质轻奢西裤,服饰内衣-女装-汉服,syna,2,1,3,36.830124,59.09316
【希娜Syna】淡妆玫瑰  新中式侧扣提花醋纤半裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】雪见 新中式醋纤国风套装,服饰内衣-女装-汉服,syna,2,-1,-1,18.289846,55.0029
【希娜Syna】邂逅云朵 撞色娃娃领衬衫,服饰内衣-女装-衬衫,syna,2,1,3,24.622108,35.71509
syna希娜 方领泡泡袖连衣裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna希娜 红山楂 肤感设计露肩小衫,服饰内衣-女装-汉服,syna,2,1,3,10.890112,58.861374
【希娜Syna】设计感双方领莱赛尔衬衫,服饰内衣-女装-衬衫,syna,2,1,3,7.2744694,31.756203
POSITIVEHOTEL夏日好物PH地中海咖啡冻干冷萃速溶美式咖啡饱腹感,滋补保健-保健食品/膳食营养补充食品-普通膳食营养食品-膳食纤维/碳水化合物-膳食纤维/果蔬纤维,POSITIVEHOTEL,0,-1,-1,-27.625673,-104.73109
syna霜叶迎雀 新中式撞色花朵上衣,服饰内衣-女装-汉服,syna,2,-1,3,2.7065241,82.06905
syna希娜 一墨 显瘦气质休闲短裤,服饰内衣-女装-汉服,syna,2,-1,3,28.018621,73.984886
PLIFT-唇部精华液保湿护理淡唇纹提亮唇色滋养修护防干裂润唇精华,美妆-美容护肤-唇部护理-唇部精华,PLIFT/本格派美容,1,2,2,-48.531193,-65.82079
【希娜Syna】高腰显瘦A字版醋纤休闲短裤,服饰内衣-女装-汉服,syna,2,1,3,66.58374,54.996326
syna月白 简约风衬衫,服饰内衣-女装-汉服,syna,2,1,3,43.617893,51.05573
【希娜Syna】舒适感圆领针织衫,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna公主来咯～V领木耳边重工蕾丝拼接五分袖小衫,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】青春洋溢纯色粉T恤,服饰内衣-女装-T恤,syna,2,-1,-1,27.946024,94.46679
【希娜Syna】单扣直筒宽松西装裤,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna温柔晨曦 设计花边半袖开衫娃娃T,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】捏褶轻奢休闲阔腿裤,服饰内衣-女装-裤子-休闲裤,syna,2,1,3,66.80959,54.460423
【希娜Syna】粉鲤 新中式盘扣外套,服饰内衣-女装-汉服,syna,2,-1,3,-21.238745,68.47108
syna希娜 十里桃花 凉感小香风短袖套装,服饰内衣-女装-汉服,syna,2,-1,-1,18.446497,56.072243
syna希娜 夜风 法式小心机泡泡袖上衣,服饰内衣-女装-汉服,syna,2,-1,3,8.68562,82.96593
【希娜Syna】温柔 气质纯色小方领衬衫,服饰内衣-女装-衬衫,syna,2,1,3,-2.7822454,34.571434
syna希娜 诗礼 别致撞色花瓣娃娃领醋纤衬衫,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】柔美气质桑蚕丝印花小衫,服饰内衣-女装-汉服,syna,2,1,3,36.830124,59.09316
【希娜Syna】甜酷显瘦 气质百搭纯色背心,服饰内衣-女装-背心吊带,,2,1,3,13.788863,19.29474
【希娜Syna】双口袋单排撞色扣翻领衬衫,服饰内衣-女装-衬衫,syna,2,1,3,13.788863,19.29474
【希娜Syna】隐蝶 舒适感竖条纹衬衫,服饰内衣-女装-汉服,syna,2,1,3,-9.699209,49.624687
【38女神美妆场】海蓝之谜修护精萃水淡纹抗初老保湿精华水礼盒,美妆-美容护肤-面部护肤-液态精华,LA MER/海蓝之谜,1,2,2,-43.788376,2.5739825
syna哇塞！A字阔腿牛仔短裤,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna夏日旋律 垂感松弛蚕丝羊毛衬衫,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】薄款设计感小香风洋气短袖外搭,服饰内衣-女装-汉服,syna,2,1,3,30.118834,40.430782
syna希娜 水佩风 慵懒简约元气条纹T恤,服饰内衣-女装-汉服,syna,2,-1,-1,36.666084,88.85093
【希娜Syna】小香风排扣背心连衣裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna复古维希格纹 设计感泡泡袖大U领连衣裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】翠微 新中式排扣衬衫,服饰内衣-女装-汉服,syna,2,1,3,-16.356356,44.484734
【希娜Syna】浮生若梦 垂感褶皱光泽感阔腿裤-小个子版,服饰内衣-女装-裤子-休闲裤,,2,1,3,-3.165874,44.86091
【希娜Syna】小众撞色格纹毛边衬衫,服饰内衣-女装-衬衫,,2,1,3,-8.98971,54.783047
[希娜Syna]简而美 温柔古风盘扣立领外套,服饰内衣-女装-短外套,,2,1,3,-24.663942,74.89069
【希娜Syna】云游 盘扣提花新中式马甲,服饰内衣-女装-汉服,syna,2,1,3,-16.356594,44.48474
【希娜Syna】峰拂云 新中式莱赛尔国风马甲,服饰内衣-女装-汉服,,2,1,3,1.5746286,26.754175
【希娜Syna】霞光 轻柔褶皱花边领小衫,服饰内衣-女装-衬衫,syna,2,1,3,13.788863,19.29474
【希娜Syna】亮丝翻领小香马甲,服饰内衣-女装-马夹,syna,2,1,3,-60.54852,86.466255
【希娜Syna】黑天鹅 赫本风醋酸小黑裙,服饰内衣-女装-汉服,syna,2,1,3,-36.313133,57.693752
【希娜Syna】慕梅 新中式提花马甲,服饰内衣-女装-汉服,,2,1,3,-16.357498,44.48487
【希娜Syna】领口撞色翻领针织衫,服饰内衣-女装-汉服,syna,2,1,3,4.667341,25.735226
【希娜】纯色简约基础款打底背心,服饰内衣-女装-背心吊带,,2,1,3,7.9216194,54.50363
【希娜专属】ARgENTUM欧臻廷保湿修护亮颜银霜70ml/瓶 紧致 抗皱,美妆-美容护肤-面部护肤-乳液/面霜,ARgENTUM/欧臻廷,1,2,2,-43.788376,2.5739825
syna希娜 新中式V领古风两面穿外套,服饰内衣-女装-衬衫,syna,2,-1,3,-33.266308,79.711754
【希娜特定】有棵树收副乳裸感0束缚舒适聚拢防滑隐形美背文胸bra,服饰内衣-内衣裤袜-女士内衣-抹胸,YOUKESHU/有棵树,2,1,3,13.788863,19.29474
【希娜Syna】舒适感亲肤醋酸衬衣,服饰内衣-女装-汉服,,2,1,3,13.788863,19.29474
【希娜Syna】锦衣翩翩 中式提花衬衫,服饰内衣-女装-衬衫,syna,2,1,3,13.788863,19.29474
syna遇见夏日 松弛感长袖条纹衬衫,服饰内衣-女装-汉服,syna,2,1,3,-9.232293,50.04737
syna莱赛尔舒适简约设计款套装,服饰内衣-女装-汉服,syna,2,-1,-1,15.167996,58.054012
【希娜Syna】茉莉白茶 重工编织立体格纹套装,服饰内衣-女装-套装/学生校服/工作制服-时尚套装,syna,0,-1,-1,73.8998,35.164593
【希娜】小众设计款垫肩短款西装外套,服饰内衣-女装-西装,,2,-1,-1,-5.8149276,107.89284
AXXZIA/晓姿 AG X代胶原蛋白抗糖化口服液*3盒,滋补保健-保健食品/膳食营养补充食品-海外膳食营养补充食品-蛋白粉/氨基酸/胶原蛋白-肽类,AXXZIA/晓姿,1,-1,4,-18.471878,-96.160675
【希娜Syna】高定休闲连帽卫衣套装,服饰内衣-女装-套装/学生校服/工作制服-时尚套装,syna,0,-1,-1,72.2945,35.701855
【希娜Syna】撞色条纹背心,服饰内衣-女装-背心吊带,syna,2,1,3,-9.232293,50.04737
【希娜Syna】设计感中式提花长袖衬衫,服饰内衣-女装-衬衫,,2,1,3,13.788863,19.29474
【希娜Syna】设计款小香风排扣醋酸衬衣,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna维港胶片 黑白撞色翻领格子衬衫,服饰内衣-女装-汉服,syna,2,1,3,-26.208138,55.983986
【希娜Syna】蓝月星河 高定小香上衣两件套,服饰内衣-女装-套装/学生校服/工作制服-时尚套装,,0,-1,-1,72.2945,35.701855
【希娜Syna】半高领双拉链全羊绒针织衫,服饰内衣-女装-毛针织衫,,2,-1,3,50.163944,34.569393
syna希娜 设计感破洞牛仔裤,服饰内衣-女装-汉服,syna,2,1,3,-0.38424212,53.555756
syna【希娜Syna】高定宽松直筒背带裤,服饰内衣-女装-连体衣/裤,syna,2,1,3,13.788863,19.29474
【希娜Syna】蓝信子 中式提花桑蚕丝盘扣衬衫,服饰内衣-女装-衬衫,syna,2,1,3,13.788863,19.29474
【希娜Syna】柏林书店 蝴蝶结翻领针织衫,服饰内衣-女装-毛针织衫,syna,2,1,3,53.3637,36.79324
【希娜Syna】设计师款经典小香棉花糖织带短外套,服饰内衣-女装-短外套,,2,1,3,-7.3046103,26.603065
syna希娜 斑驳陆离  肌理褶皱羊毛针织上衣两件套,服饰内衣-女装-套装/学生校服/工作制服-时尚套装,syna,0,-1,-1,72.2945,35.701855
【希娜Syna】软糯慵懒风多巴胺全羊毛针织衫,服饰内衣-女装-毛针织衫,,2,-1,3,50.163944,34.569393
【希娜Syna】小桃花 舒适亲肤感净版T恤,服饰内衣-女装-T恤,syna,2,-1,-1,52.599438,76.95344
自然色 vhen when悬浮5维立体精华气垫礼盒 持妆轻薄（专属组合）,美妆-彩妆/香水/美妆工具-面部彩妆-气垫,Vhen When,1,-1,-1,-70.34912,-59.091183
BeauToday真皮手提水桶包女单肩包BT旅行包托特包女大容量通勤包,鞋靴箱包-箱包-女士包袋-单肩包,BeauToday,1,-1,-1,-23.874767,20.5701
【希娜Syna】春日种花 温柔系V领针织开衫-加长版,服饰内衣-女装-毛针织衫,,2,1,3,53.136295,36.497723
【希娜Syna】沐风 优雅网纱褶皱半身裙,服饰内衣-女装-汉服,syna,2,1,3,15.757791,44.124775
【希娜Syna】浮生若梦 垂感褶皱光泽感阔腿裤,服饰内衣-女装-裤子-休闲裤,,2,1,3,13.788863,19.29474
syna希娜 回忆 U领排扣针织小衫,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna希娜 高定显腿长阔腿牛仔中裤,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】慵懒洋气套头针织罩衫,服饰内衣-女装-毛针织衫,,2,1,3,53.383896,36.78066
【希娜】法式高定小香粗花呢外套,服饰内衣-女装-短外套,syna,2,1,3,-24.663942,74.89069
【希娜Syna】雾蓝莲 休闲花领衬衫,服饰内衣-女装-汉服,syna,2,1,3,67.32505,56.012794
syna高级感弹力夹克衫醋纤套装,服饰内衣-女装-汉服,syna,2,-1,-1,18.289846,55.0029
【希娜】气质设计感西装外套,服饰内衣-女装-西装,,2,-1,-1,-5.391768,107.627304
【希娜Syna】设计款排扣V领T恤,服饰内衣-女装-汉服,syna,2,1,3,-0.39678022,53.58082
【希娜Syna】高定水洗牛仔萝卜裤,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】朱樱 质感圆领T恤,服饰内衣-女装-汉服,,2,-1,-1,30.900728,94.62698
【希娜Syna】黑白格 小香风套装-高个子版,服饰内衣-女装-汉服,,2,-1,-1,18.07585,54.04354
syna纯白茉莉 高腰显瘦A字版莱赛尔休闲短裤,服饰内衣-女装-汉服,syna,2,1,3,66.3529,54.908783
【希娜Syna】听风 肌理感微透打褶醋酸套装,服饰内衣-女装-汉服,syna,2,-1,-1,18.289846,55.0029
【希娜Syna】水芝 新中式盘扣衬衫,服饰内衣-女装-衬衫,,2,1,3,-16.356632,44.48474
syna希娜 和光同晨 轻薄凉感醋纤夹克外套,服饰内衣-女装-汉服,syna,2,1,3,-24.663942,74.89069
【希娜Syna】粉鲤 新中式盘扣外套,服饰内衣-女装-汉服,,2,-1,3,-21.238745,68.47108
syna格雷系千金 摩登撞色双口袋廓形连衣裙,服饰内衣-女装-汉服,syna,2,1,3,-25.61341,48.5882
【希娜Syna】气质条纹撞色短款衬衫,服饰内衣-女装-T恤,syna,2,-1,-1,36.85491,89.227585
【希娜Syna】明月芦花 气质浪边V领开衫,服饰内衣-女装-毛针织衫,syna,2,-1,3,49.902637,42.769577
【希娜Syna】高品质 慵懒风套头羊绒衫,服饰内衣-女装-羊绒衫,,2,1,3,-36.8776,57.880356
syna希娜 高级感polo领醋纤衬衫,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna【希娜Syna】休闲英伦风V领亚麻西装,服饰内衣-女装-西装,syna,2,-1,-1,-9.542508,106.58521
syna希娜 美人祭 质感粉色半身裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna希娜 偏爱 显瘦蝴蝶印花直筒阔腿裤,服饰内衣-女装-汉服,syna,2,1,3,-20.769516,34.778275
【希娜Syna】高端气质感侧开衩羊绒包裙,服饰内衣-女装-半身裙,,2,1,3,9.193457,32.429974
【希娜Syna】圆领无袖拼接连衣裙,服饰内衣-女装-连衣裙,,2,1,3,13.788863,19.29474
syna希娜 舒夏 泡泡袖吊带抹胸,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
syna希娜 设计感莱赛尔针织披肩,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜专属】mesoestetic第二代美斯蒂克亮白饮提亮30ml*6瓶/盒*6盒,滋补保健-保健食品/膳食营养补充食品-海外膳食营养补充食品-丽人海外膳补,MESOESTETIC/美斯蒂克,0,-1,-1,-21.40354,-99.96058
syna质感条纹纸片人背心连衣裙,服饰内衣-女装-汉服,syna,2,1,3,-9.232389,50.047363
[卸妆膏2.0]VAA红山茶养肤卸妆膏90g清洁易乳化易冲洗,美妆-彩妆/香水/美妆工具-面部彩妆-卸妆油/卸妆水/卸妆啫喱,VAA,1,0,4,-43.412228,-48.67641
【希娜专属】VAA红山茶养肤卸妆膏秒乳化清洁不伤肤-2.0高定版,美妆-彩妆/香水/美妆工具-面部彩妆-卸妆油/卸妆水/卸妆啫喱,VAA,1,0,4,-43.606163,-49.179726
syna希娜 奶系温柔气泡粉条纹衬衫,服饰内衣-女装-汉服,syna,2,1,3,-9.228269,49.376648
【希娜Syna】景天 宽松设计款莱赛尔衬衫,服饰内衣-女装-汉服,syna,2,1,3,-0.691876,53.724213
[希娜Syna]百搭舒适显气质背心,服饰内衣-女装-背心吊带,,2,1,3,36.75442,59.371677
[希娜Syna]粉泡芙 气质撞色棒球服外套,服饰内衣-女装-短外套,syna,2,-1,3,-22.522406,71.11264
【希娜Syna】品质舒适重磅纯色T恤,服饰内衣-女装-T恤,syna,2,-1,-1,52.599354,76.9534
【希娜Syna】高定舒适圆领羊毛针织衫,服饰内衣-女装-毛针织衫,,2,1,3,52.266724,37.06319
syna希娜  钩花镂空 法式气质全羊毛长袖针织,服饰内衣-女装-毛针织衫,syna,2,1,3,53.061695,36.293896
【希娜Syna】高腰破洞牛仔短裤,服饰内衣-女装-汉服,,2,1,3,13.788863,19.29474
【希娜Syna】云感 舒适褶皱拼接衬衫,服饰内衣-女装-汉服,syna,2,1,3,77.56671,67.731026
ULUKA577防晒美白抗皱霜SPF50+/PA++++纯物理防晒+隔离（敏肌可用）,美妆-美容护肤-防晒-防晒霜,uluka,1,2,2,-57.46813,3.3835447
【希娜Syna】鹿栖 新中式桑蚕丝国风马夹,服饰内衣-女装-汉服,syna,2,1,3,-60.489037,86.38843
【希娜Syna】新中式侧扣提花半身裙,服饰内衣-女装-半身裙,syna,2,1,3,13.788863,19.29474
【希娜Syna】芳菲尽 中式提花桑蚕丝衬衫,服饰内衣-女装-衬衫,syna,2,1,3,13.788863,19.29474
syna简约休闲A字牛仔短裙,服饰内衣-女装-汉服,syna,2,-1,3,63.46238,61.061085
【希娜Syna】白梅 新中式盘扣衬衫,服饰内衣-女装-衬衫,,2,1,3,-16.356462,44.484703
【希娜专属】 NOEVIR/诺薇雅精纯蜜粉饼 轻盈服帖保湿滋养,美妆-彩妆/香水/美妆工具-面部彩妆-粉饼,诺薇雅,1,-1,-1,-70.34912,-59.091183
Living Proof缕灵丰盈蓬松空气感洗发水护发素护发控油236ml,个护家清-个人护理-洗发护发-洗发水,Living Proof/缕灵,1,0,4,-21.570763,-11.069859
【希娜Syna】粉星 亮片半身裙,服饰内衣-女装-汉服,syna,2,1,3,13.788863,19.29474
【希娜Syna】法式方领莱赛尔衬衫 ,服饰内衣-女装-汉服,syna,2,1,3,1.5746329,26.75419
syna希娜 白素 圆领设计袖小衫,服饰内衣-女装-汉服,syna,2,1,3,-0.79546547,53.157726
syna希娜 晨雾 休闲中高腰开叉半裙,服饰内衣-女装-汉服,syna,2,1,3,65.79079,54.594975
【希娜&海蓝之谜】海蓝之谜云绒霜抗老套装 淡纹焕亮面霜精华水礼盒,美妆-美容护肤-面部护肤-面部护理套装,LA MER/海蓝之谜,1,0,-1,-54.788723,-36.865265
syna希娜 风和呼吸 透气薄款半拉链防晒外套,服饰内衣-女装-汉服,syna,2,1,3,-24.663942,74.89069
【希娜Syna】如意福云 气质提花中式马甲,服饰内衣-女装-马夹,syna,2,1,3,-60.514786,86.48338
syna设计感白色polo领羊毛桑蚕丝亲肤上衣,服饰内衣-女装-汉服,syna,2,1,3,10.548354,81.14419
【希娜Syna】高定气质抽绳休闲裤,服饰内衣-女装-汉服,,2,1,3,36.75442,59.371677
【希娜Syna】奶昔白 休闲宽松纯色直筒裤,服饰内衣-女装-裤子-牛仔裤,syna,2,1,3,-42.635,41.776714
【希娜Syna】浮生若梦 垂感褶皱光泽感阔腿裤,服饰内衣-女装-裤子-休闲裤,,2,1,3,13.788863,19.29474
【希娜Syna】花边排扣小香风镂空背心,服饰内衣-女装-汉服,syna,2,1,3,-2.7820973,34.57077
【希娜Syna】白鸽 polo领衬衫,服饰内衣-女装-衬衫,syna,2,1,3,24.622108,35.71509
达人专享-意大利餐前小丸子卡路里拜拜片白芸豆碳水阻断剂阻油5盒,滋补保健-保健食品/膳食营养补充食品-海外膳食营养补充食品-膳食纤维/碳水化合物-膳食纤维/果蔬纤维,ESI食品,0,-1,-1,-27.61175,-104.71452
【希娜Syna】抽绳设计款休闲半身裙,服饰内衣-女装-半身裙,,2,-1,3,60.405987,54.664043
